id_cliente,data_assinatura,valor_mensalidade,total_logs_app_30d,tickets_suporte_abertos,score_sentimento_voc,categoria_principal_voc,churn
C102416,2023-09-17,1075,10,2,0.474,SUPORTE,1
C102417,2024-09-06,441,16,1,-0.469,FINANCEIRO,1
C102418,2024-07-05,555,9,0,0.633,API,0
C102419,2023-04-11,826,13,0,0.051,BUGS,0
C102420,2023-12-25,524,19,1,0.491,BUGS,0
C102421,2024-01-15,100,17,2,1.0,FINANCEIRO,1
C102422,2023-08-09,185,23,0,0.253,FINANCEIRO,1
C102423,2024-02-24,447,16,2,-0.117,FINANCEIRO,0
C102424,2023-05-04,1346,17,0,0.153,SUPORTE,0
C102425,2024-02-26,677,15,1,-0.451,BUGS,0
C102426,2023-08-19,244,18,0,-0.122,SUPORTE,1
C102427,2024-11-20,263,18,0,0.913,FINANCEIRO,1
C102428,2023-03-04,273,24,0,-0.547,API,0
C102429,2024-04-29,376,14,2,-0.074,BUGS,1
C102430,2024-09-19,401,16,3,0.33,API,1
C102431,2024-12-03,380,13,1,0.075,BUGS,0
C102432,2024-07-27,388,16,1,0.985,API,0
C102433,2024-04-27,102,19,0,0.307,API,0
C102434,2024-06-02,104,16,0,0.191,BUGS,0
C102435,2023-06-04,304,21,1,0.435,API,0
C102436,2023-04-02,157,19,1,0.476,SUPORTE,0
C102437,2024-06-09,384,25,1,0.4,SUPORTE,0
C102438,2024-03-30,801,8,0,0.244,BUGS,0
C102439,2024-08-20,1049,17,1,-0.657,API,1
C102440,2024-10-06,797,14,2,-0.325,SUPORTE,0
C102441,2024-05-24,468,13,0,0.619,FINANCEIRO,0
C102442,2023-07-02,703,18,2,0.784,FINANCEIRO,0
C102443,2024-01-21,455,18,1,0.969,BUGS,0
C102444,2024-07-27,400,16,1,-0.412,BUGS,1
C102445,2024-12-31,712,18,1,-0.089,SUPORTE,0
C102446,2024-02-09,359,12,1,1.0,SUPORTE,1
C102447,2023-09-03,103,10,1,0.06,SUPORTE,0
C102448,2024-08-13,346,14,0,0.649,SUPORTE,1
C102449,2024-10-22,100,14,2,1.0,API,1
C102450,2024-10-11,330,16,0,0.885,API,0
C102451,2024-04-15,602,11,0,0.202,API,0
C102452,2024-02-27,558,17,0,0.3,BUGS,0
C102453,2023-03-06,468,15,1,0.563,BUGS,0
C102454,2023-01-13,403,19,1,-0.62,BUGS,1
C102455,2023-08-01,571,10,1,0.471,SUPORTE,0
C102456,2023-08-30,708,19,2,0.152,FINANCEIRO,1
C102457,2024-05-07,333,9,1,0.201,FINANCEIRO,0
C102458,2023-08-01,155,12,1,0.323,API,1
C102459,2024-11-23,586,20,1,1.0,SUPORTE,1
C102460,2023-12-04,181,14,14,-0.232,FINANCEIRO,0
C102461,2023-06-22,211,16,2,0.377,SUPORTE,0
C102462,2024-11-02,864,12,0,0.678,SUPORTE,0
C102463,2023-06-13,573,16,0,0.396,API,1
C102464,2024-04-09,1200,18,17,-0.139,SUPORTE,1
C102465,2024-05-11,957,14,1,0.233,FINANCEIRO,0
C102466,2024-11-30,469,13,0,0.912,API,0
C102467,2024-01-30,878,14,4,0.779,API,0
C102468,2024-12-03,172,10,2,0.536,SUPORTE,0
C102469,2023-11-04,407,17,1,-0.826,API,1
C102470,2023-07-02,482,9,4,0.178,API,0
C102471,2024-09-20,363,10,0,-0.662,BUGS,0
C102472,2024-05-24,840,13,0,0.521,API,1
C102473,2024-12-08,599,14,0,1.0,BUGS,0
C102474,2024-06-29,586,18,0,0.951,SUPORTE,0
C102475,2024-07-17,1305,15,2,0.116,API,0
C102476,2024-09-15,471,14,2,0.16,API,1
C102477,2024-08-16,996,14,0,-0.579,FINANCEIRO,0
C102478,2023-08-15,1017,13,1,0.287,SUPORTE,0
C102479,2024-03-11,766,14,0,0.238,FINANCEIRO,0
C102480,2024-02-26,1271,13,0,-0.298,FINANCEIRO,0
C102481,2024-07-07,525,13,6,-0.461,SUPORTE,1
C102482,2023-01-21,605,24,0,-0.159,API,1
C102483,2024-07-07,274,21,2,1.0,BUGS,0
C102484,2024-02-01,339,11,17,-0.48,SUPORTE,1
C102485,2024-09-16,579,17,1,0.697,API,0
C102486,2023-04-15,366,11,1,0.718,API,0
C102487,2023-07-11,662,13,0,1.0,FINANCEIRO,1
C102488,2023-01-17,485,15,2,1.0,BUGS,1
C102489,2023-04-30,1018,21,0,0.882,API,0
C102490,2024-01-28,455,25,0,-0.311,BUGS,1
C102491,2024-02-29,948,16,2,0.736,API,0
C102492,2023-05-09,113,17,2,0.07,API,0
C102493,2023-05-10,251,14,1,-0.342,API,0
C102494,2024-07-25,583,20,1,0.164,API,0
C102495,2024-07-13,332,15,0,0.427,FINANCEIRO,0
C102496,2023-01-29,465,16,0,-0.923,API,1
C102497,2023-04-07,435,22,1,0.57,SUPORTE,0
C102498,2023-01-10,427,17,0,0.938,API,0
C102499,2023-08-30,114,13,3,0.223,SUPORTE,1
C102500,2023-08-20,531,20,1,-0.191,API,0
C102501,2023-10-11,1411,18,0,0.685,FINANCEIRO,1
C102502,2024-12-15,499,15,1,0.287,SUPORTE,0
C102503,2024-12-26,496,13,0,1.0,API,0
C102504,2023-07-19,1499,18,2,-0.869,BUGS,1
C102505,2023-03-20,2000,17,0,-0.918,FINANCEIRO,1
C102506,2023-06-22,215,14,0,0.29,API,0
C102507,2024-04-11,1581,13,1,0.05,BUGS,0
C102508,2024-08-03,438,17,1,0.455,FINANCEIRO,0
C102509,2024-02-20,166,19,1,0.548,BUGS,0
C102510,2024-03-24,839,11,1,1.0,BUGS,1
C102511,2023-03-28,146,17,1,0.199,FINANCEIRO,0
C102512,2023-04-11,409,11,1,0.485,SUPORTE,0
C102513,2023-01-08,370,12,2,-0.438,FINANCEIRO,1
C102514,2023-07-19,504,22,1,1.0,API,1
C102515,2024-05-19,141,12,0,0.873,SUPORTE,0
C102516,2023-03-28,112,15,2,0.691,FINANCEIRO,0
C102517,2023-02-12,831,17,1,-0.084,SUPORTE,0
C102518,2024-01-20,1070,15,1,0.981,BUGS,1
C102519,2024-09-12,1123,11,1,0.767,BUGS,0
C102520,2024-03-10,100,14,2,0.56,BUGS,0
C102521,2024-02-12,276,16,1,0.259,FINANCEIRO,0
C102522,2024-04-27,1975,21,0,-0.116,BUGS,0
C102523,2024-10-25,224,11,0,0.282,SUPORTE,0
C102524,2023-01-17,100,16,1,-0.084,FINANCEIRO,0
C102525,2024-10-06,316,18,2,0.472,API,1
C102526,2023-05-28,100,13,1,-0.27,API,0
C102527,2023-10-04,100,18,1,-0.029,API,1
C102528,2023-08-20,296,16,2,-0.782,BUGS,1
C102529,2024-01-01,306,15,1,0.566,BUGS,0
C102530,2023-08-16,100,19,0,0.606,FINANCEIRO,0
C102531,2024-10-12,1115,14,2,-0.013,BUGS,0
C102532,2024-03-11,339,15,0,-0.87,API,0
C102533,2024-02-03,359,15,1,-0.544,API,0
C102534,2023-07-30,340,17,2,0.32,SUPORTE,0
C102535,2024-01-26,467,18,0,0.88,FINANCEIRO,0
C102536,2024-05-13,1543,16,0,-0.135,API,0
C102537,2024-06-23,721,18,1,0.935,API,1
C102538,2024-07-16,497,25,0,1.0,BUGS,0
C102539,2024-05-05,178,23,1,0.607,FINANCEIRO,1
C102540,2024-03-17,235,15,1,0.822,SUPORTE,1
C102541,2023-09-18,353,15,2,-0.313,SUPORTE,1
C102542,2023-12-16,335,26,1,-0.481,BUGS,0
C102543,2023-12-18,701,20,4,1.0,API,0
C102544,2024-06-03,100,23,1,-0.115,SUPORTE,0
C102545,2023-11-16,877,19,0,0.966,SUPORTE,0
C102546,2023-05-18,392,18,2,0.49,BUGS,0
C102547,2024-07-03,146,9,0,1.0,API,0
C102548,2024-09-14,505,10,2,0.588,API,0
C102549,2024-01-03,390,13,0,-0.256,FINANCEIRO,0
C102550,2023-08-08,251,17,0,0.197,API,1
C102551,2023-12-03,326,15,0,0.701,API,0
C102552,2023-08-11,967,14,2,-0.034,SUPORTE,0
C102553,2024-10-09,1484,13,2,0.753,BUGS,1
C102554,2023-12-26,512,18,10,-0.072,FINANCEIRO,0
C102555,2023-11-25,907,20,1,0.883,API,1
C102556,2024-04-07,781,17,0,0.934,FINANCEIRO,1
C102557,2024-07-14,965,14,12,-0.105,BUGS,0
C102558,2024-01-17,434,14,0,0.273,API,0
C102559,2024-08-12,825,19,0,0.122,FINANCEIRO,0
C102560,2024-09-08,649,18,0,-0.193,API,1
C102561,2023-06-18,254,19,0,1.0,BUGS,1
C102562,2023-08-05,829,12,2,0.26,API,0
C102563,2024-01-13,284,9,0,0.166,BUGS,0
C102564,2023-04-29,1377,15,1,0.183,SUPORTE,0
C102565,2023-07-09,242,20,1,0.324,BUGS,0
C102566,2024-01-05,314,22,0,0.175,API,1
C102567,2023-05-29,230,21,0,0.124,SUPORTE,1
C102568,2024-11-06,1483,14,0,-0.342,API,0
C102569,2024-10-13,1369,13,0,0.353,API,0
C102570,2024-05-02,510,21,1,1.0,SUPORTE,0
C102571,2024-01-09,282,13,2,-0.131,SUPORTE,0
C102572,2024-11-23,595,18,0,0.656,FINANCEIRO,1
C102573,2023-06-09,240,16,2,0.548,SUPORTE,1
C102574,2023-12-17,357,10,1,0.451,FINANCEIRO,0
C102575,2023-10-15,740,11,0,1.0,SUPORTE,0
C102576,2023-10-15,361,12,0,0.621,API,1
C102577,2023-08-14,497,17,0,0.404,FINANCEIRO,0
C102578,2024-06-06,756,12,1,0.438,API,0
C102579,2024-06-05,768,13,1,0.703,SUPORTE,0
C102580,2023-09-30,322,19,4,1.0,SUPORTE,0
C102581,2024-02-06,272,13,1,0.16,SUPORTE,0
C102582,2023-07-02,766,20,0,0.49,BUGS,0
C102583,2024-10-26,456,16,0,1.0,BUGS,0
C102584,2024-05-02,841,18,1,0.305,FINANCEIRO,0
C102585,2023-05-04,269,18,2,0.235,FINANCEIRO,1
C102586,2024-09-17,351,19,1,-0.08,API,0
C102587,2024-02-18,882,11,0,0.352,SUPORTE,0
C102588,2024-12-25,332,17,0,0.333,SUPORTE,0
C102589,2023-06-21,831,14,1,0.487,API,0
C102590,2023-10-15,627,18,0,0.515,BUGS,1
C102591,2024-03-10,331,26,0,-0.527,SUPORTE,0
C102592,2024-11-16,1501,16,0,-0.293,API,0
C102593,2023-04-23,188,19,3,0.159,BUGS,0
C102594,2023-05-02,508,14,1,0.077,API,1
C102595,2024-06-27,450,12,0,-0.197,SUPORTE,0
C102596,2023-08-10,100,19,1,-0.58,FINANCEIRO,1
C102597,2024-09-22,397,25,1,1.0,API,1
C102598,2023-02-08,1091,8,0,1.0,API,1
C102599,2024-05-11,409,8,2,0.559,SUPORTE,1
C102600,2023-08-21,387,10,0,0.007,API,0
C102601,2024-06-13,1186,12,1,1.0,BUGS,0
C102602,2023-05-29,149,21,0,0.05,BUGS,0
C102603,2024-02-01,1001,16,0,0.578,API,0
C102604,2024-10-22,100,15,2,-0.145,API,0
C102605,2024-09-29,1002,20,0,0.412,FINANCEIRO,1
C102606,2023-10-29,141,21,0,0.653,FINANCEIRO,1
C102607,2023-12-26,244,14,0,-0.409,SUPORTE,1
C102608,2023-08-26,155,16,2,0.049,BUGS,0
C102609,2024-10-08,818,7,10,-0.105,SUPORTE,0
C102610,2024-10-24,507,14,2,-0.387,API,1
C102611,2023-08-24,861,19,1,-0.131,API,0
C102612,2023-07-22,562,14,0,0.466,API,0
C102613,2023-09-13,351,16,7,-0.257,FINANCEIRO,1
C102614,2024-08-20,765,10,2,-0.415,SUPORTE,1
C102615,2024-10-23,594,11,0,0.325,BUGS,0
C102616,2023-08-23,549,19,1,0.558,API,1
C102617,2023-12-11,336,14,1,1.0,SUPORTE,0
C102618,2024-06-17,488,13,0,0.372,API,1
C102619,2024-04-10,396,9,0,0.296,SUPORTE,1
C102620,2024-06-24,366,21,1,0.218,FINANCEIRO,0
C102621,2023-08-01,544,8,1,0.805,SUPORTE,0
C102622,2024-04-07,2000,14,1,0.453,SUPORTE,0
C102623,2024-03-11,270,13,0,0.748,API,0
C102624,2023-10-10,1497,18,0,0.491,BUGS,0
C102625,2024-07-15,798,9,0,0.747,SUPORTE,0
C102626,2024-08-29,414,15,0,0.539,API,1
C102627,2024-04-07,178,15,0,-0.354,FINANCEIRO,0
C102628,2024-02-11,117,17,0,0.226,SUPORTE,0
C102629,2023-03-29,330,16,1,0.181,BUGS,0
C102630,2023-02-13,477,15,2,0.472,BUGS,1
C102631,2024-04-05,1067,15,1,0.376,FINANCEIRO,0
C102632,2023-10-05,959,15,0,1.0,FINANCEIRO,0
C102633,2024-11-13,398,14,4,0.339,SUPORTE,0
C102634,2024-02-25,331,18,0,0.616,API,1
C102635,2024-12-01,399,12,0,-0.187,SUPORTE,1
C102636,2023-12-19,499,17,3,0.295,BUGS,0
C102637,2024-11-26,262,15,0,0.243,SUPORTE,1
C102638,2024-05-29,556,19,2,-0.742,API,1
C102639,2024-12-03,521,8,0,-0.377,FINANCEIRO,1
C102640,2024-09-21,530,6,0,0.621,API,0
C102641,2023-01-19,1305,13,0,0.657,API,0
C102642,2023-01-23,1220,15,2,-0.045,BUGS,0
C102643,2024-02-17,689,16,1,0.031,BUGS,1
C102644,2023-01-30,637,22,0,-0.147,API,0
C102645,2023-04-18,1970,17,2,0.765,FINANCEIRO,1
C102646,2024-01-02,100,18,0,-0.025,FINANCEIRO,0
C102647,2023-10-08,984,21,0,0.125,API,0
C102648,2023-05-08,2000,14,0,0.848,BUGS,0
C102649,2023-08-17,382,9,1,0.738,API,0
C102650,2023-04-21,634,23,1,0.29,SUPORTE,0
C102651,2023-05-16,479,18,1,0.336,BUGS,1
C102652,2023-12-28,605,17,15,-0.145,SUPORTE,1
C102653,2023-07-05,1025,21,2,0.105,API,0
C102654,2024-10-17,1413,19,1,0.29,SUPORTE,1
C102655,2024-08-06,412,20,3,0.152,BUGS,0
C102656,2023-05-09,915,10,0,0.644,API,0
C102657,2023-09-18,998,11,2,0.918,API,1
C102658,2024-05-29,391,11,2,0.783,SUPORTE,1
C102659,2024-03-24,649,11,0,0.818,API,1
C102660,2023-04-14,698,15,3,-0.348,FINANCEIRO,1
C102661,2024-04-27,100,12,2,0.866,API,0
C102662,2023-08-12,748,17,1,-0.018,FINANCEIRO,0
C102663,2024-05-05,100,20,0,-0.491,API,1
C102664,2024-04-17,861,18,1,-0.095,BUGS,1
C102665,2023-01-10,638,19,0,0.344,BUGS,0
C102666,2024-02-09,1031,13,0,-0.689,BUGS,1
C102667,2023-10-29,100,10,0,0.656,API,1
C102668,2023-08-19,1057,9,0,0.706,FINANCEIRO,0
C102669,2024-12-31,986,15,1,0.109,FINANCEIRO,1
C102670,2023-03-07,1513,7,2,-0.413,SUPORTE,1
C102671,2023-04-22,107,12,1,0.732,FINANCEIRO,0
C102672,2023-01-13,805,19,0,-0.072,SUPORTE,0
C102673,2024-01-28,100,11,2,-0.6,API,0
C102674,2024-05-14,776,14,1,0.258,BUGS,0
C102675,2024-08-20,1108,17,3,0.233,BUGS,1
C102676,2023-08-22,257,10,0,0.457,FINANCEIRO,1
C102677,2024-08-24,406,18,0,0.764,BUGS,0
C102678,2023-11-10,511,8,0,0.725,API,1
C102679,2024-07-19,113,12,17,-1.0,BUGS,1
C102680,2023-01-12,737,12,0,-0.699,SUPORTE,0
C102681,2023-07-28,100,10,2,0.43,FINANCEIRO,1
C102682,2023-01-14,421,21,1,0.385,BUGS,0
C102683,2024-09-24,1546,22,0,0.191,FINANCEIRO,0
C102684,2024-02-22,581,17,12,-0.302,API,0
C102685,2024-03-12,150,16,2,-0.158,FINANCEIRO,1
C102686,2024-01-12,198,13,1,1.0,API,1
C102687,2023-01-20,100,14,1,-0.716,FINANCEIRO,0
C102688,2024-08-09,780,13,0,0.542,BUGS,0
C102689,2023-03-11,154,15,2,-0.393,BUGS,1
C102690,2023-07-30,924,10,1,-0.081,SUPORTE,1
C102691,2023-04-11,571,14,9,-0.33,BUGS,1
C102692,2024-11-28,100,13,1,-0.211,BUGS,0
C102693,2023-05-12,100,23,0,0.317,FINANCEIRO,1
C102694,2024-09-14,222,8,3,-1.0,FINANCEIRO,1
C102695,2024-01-16,437,21,0,-0.357,SUPORTE,1
C102696,2023-05-12,1155,14,0,-0.587,API,0
C102697,2023-01-20,707,11,1,-0.351,API,1
C102698,2024-06-19,821,11,1,-0.138,FINANCEIRO,1
C102699,2023-08-15,393,9,1,0.237,FINANCEIRO,0
C102700,2023-06-03,100,14,4,-0.182,SUPORTE,0
C102701,2024-04-13,760,15,0,-0.085,BUGS,0
C102702,2024-02-09,536,9,1,-0.022,API,0
C102703,2023-07-21,312,20,3,-0.099,SUPORTE,1
C102704,2023-02-07,523,18,0,0.194,BUGS,0
C102705,2023-07-07,271,17,0,0.203,BUGS,1
C102706,2023-02-26,276,18,0,-0.01,API,1
C102707,2023-01-20,677,19,0,-0.398,API,0
C102708,2023-09-30,733,11,1,0.236,FINANCEIRO,1
C102709,2023-04-29,100,12,1,0.688,BUGS,1
C102710,2024-08-05,413,16,7,-0.52,FINANCEIRO,0
C102711,2024-05-30,339,10,0,0.245,SUPORTE,0
C102712,2023-08-09,1359,13,0,0.108,FINANCEIRO,1
C102713,2024-06-09,894,12,0,0.61,API,0
C102714,2024-05-29,824,16,0,-0.074,SUPORTE,0
C102715,2024-12-28,301,14,2,0.132,API,0
C102716,2023-12-02,183,14,1,0.228,FINANCEIRO,0
C102717,2024-11-28,255,15,1,0.427,SUPORTE,1
C102718,2023-02-24,1098,11,0,-0.241,API,0
C102719,2024-05-14,166,20,0,0.552,FINANCEIRO,1
C102720,2024-06-19,1734,12,0,0.054,API,0
C102721,2023-06-11,550,17,3,0.477,BUGS,0
C102722,2024-10-31,1653,16,1,0.111,API,1
C102723,2024-08-16,1115,16,2,0.886,SUPORTE,0
C102724,2023-06-08,100,18,2,-0.525,API,0
C102725,2023-07-07,275,16,0,0.632,FINANCEIRO,0
C102726,2023-03-01,678,11,2,0.366,API,0
C102727,2023-11-15,311,21,1,0.591,FINANCEIRO,0
C102728,2023-07-30,789,22,1,0.897,API,1
C102729,2024-02-10,2000,18,1,-0.569,SUPORTE,0
C102730,2024-10-25,1522,12,14,0.703,API,1
C102731,2023-04-19,309,11,2,0.469,API,1
C102732,2023-03-17,1823,12,2,1.0,SUPORTE,0
C102733,2024-06-25,352,14,1,1.0,API,1
C102734,2023-11-10,466,10,0,0.514,API,0
C102735,2023-04-27,717,19,2,0.419,FINANCEIRO,1
C102736,2024-12-04,557,14,0,0.715,API,1
C102737,2023-01-19,1469,21,2,-0.831,FINANCEIRO,0
C102738,2024-03-07,1726,14,1,0.246,FINANCEIRO,0
C102739,2024-11-15,792,13,0,0.814,API,0
C102740,2023-12-16,134,15,1,1.0,API,0
C102741,2023-07-02,1490,18,0,0.223,FINANCEIRO,0
C102742,2023-04-23,1522,16,1,0.49,BUGS,1
C102743,2023-07-02,534,17,18,-0.244,SUPORTE,1
C102744,2024-04-25,100,12,1,0.229,BUGS,0
C102745,2023-05-26,100,13,1,-0.187,API,1
C102746,2024-09-19,179,11,0,-0.021,API,0
C102747,2023-04-23,497,13,0,-0.192,BUGS,0
C102748,2024-04-20,1442,6,1,-0.546,BUGS,0
C102749,2023-10-30,1045,24,1,0.305,BUGS,0
C102750,2023-04-28,1165,18,2,1.0,FINANCEIRO,0
C102751,2023-06-10,795,12,3,0.293,FINANCEIRO,0
C102752,2024-02-05,634,10,2,0.057,SUPORTE,1
C102753,2023-07-17,620,13,0,0.516,SUPORTE,0
C102754,2023-09-17,205,10,2,-0.213,API,1
C102755,2024-10-21,219,25,1,-0.43,SUPORTE,0
C102756,2023-02-16,431,10,0,-0.045,API,0
C102757,2024-02-03,375,15,1,-0.265,SUPORTE,0
C102758,2024-12-10,622,18,2,-0.644,API,0
C102759,2024-07-12,1246,11,0,0.035,BUGS,0
C102760,2023-03-19,218,16,1,0.554,BUGS,0
C102761,2023-05-04,418,15,1,0.497,FINANCEIRO,0
C102762,2023-03-16,976,22,0,0.556,FINANCEIRO,1
C102763,2023-05-17,957,16,1,1.0,API,1
C102764,2024-08-24,689,14,0,0.064,FINANCEIRO,0
C102765,2024-02-04,672,15,0,0.566,BUGS,1
C102766,2024-05-19,533,13,1,0.086,API,0
C102767,2024-05-14,588,5,2,0.861,FINANCEIRO,0
C102768,2024-07-26,1839,10,1,-0.154,BUGS,0
C102769,2023-05-18,163,20,1,0.722,FINANCEIRO,0
C102770,2023-02-19,501,18,0,0.505,FINANCEIRO,0
C102771,2024-09-10,247,18,0,0.99,BUGS,1
C102772,2024-09-16,897,12,4,0.125,BUGS,0
C102773,2023-09-11,568,14,1,0.172,API,0
C102774,2024-09-21,384,16,1,0.131,FINANCEIRO,0
C102775,2024-12-10,475,14,2,0.163,BUGS,0
C102776,2024-07-16,920,17,2,-0.663,API,1
C102777,2024-03-01,440,18,0,0.119,SUPORTE,0
C102778,2024-06-30,827,12,0,0.029,SUPORTE,0
C102779,2023-10-29,436,18,0,-0.19,FINANCEIRO,1
C102780,2024-08-03,1501,10,6,-0.281,SUPORTE,0
C102781,2023-12-15,1479,16,0,-0.089,API,0
C102782,2023-02-18,383,19,1,0.083,API,1
C102783,2023-03-15,497,12,2,0.532,FINANCEIRO,0
C102784,2024-12-04,216,16,1,0.623,FINANCEIRO,1
C102785,2023-09-18,1052,16,1,1.0,SUPORTE,0
C102786,2023-12-22,1041,15,2,0.404,BUGS,0
C102787,2024-08-04,491,13,0,-0.43,API,0
C102788,2024-08-24,914,27,0,0.305,FINANCEIRO,1
C102789,2023-09-17,442,25,0,0.13,SUPORTE,0
C102790,2024-09-29,475,23,1,-0.111,API,1
C102791,2023-10-22,1014,15,1,0.836,API,0
C102792,2024-10-02,264,12,2,0.447,API,1
C102793,2023-11-09,718,20,2,0.335,SUPORTE,1
C102794,2024-09-03,303,21,1,-0.382,API,0
C102795,2023-07-01,1725,17,0,0.329,FINANCEIRO,0
C102796,2024-11-16,529,15,1,1.0,BUGS,1
C102797,2023-12-30,484,17,1,-0.098,SUPORTE,0
C102798,2023-07-07,465,19,0,0.281,API,0
C102799,2024-07-22,202,17,1,1.0,BUGS,0
C102800,2024-06-26,180,16,1,0.091,API,0
C102801,2024-08-18,1310,9,3,-0.09,BUGS,0
C102802,2024-10-25,251,14,1,0.176,BUGS,0
C102803,2024-07-01,354,21,0,0.583,BUGS,0
C102804,2024-12-25,514,9,0,-0.178,BUGS,0
C102805,2024-02-12,535,17,15,0.082,FINANCEIRO,0
C102806,2024-09-09,571,14,14,-0.557,SUPORTE,1
C102807,2024-02-18,824,13,8,0.033,BUGS,0
C102808,2023-12-08,1313,18,1,0.122,API,0
C102809,2023-08-08,526,18,3,-0.438,FINANCEIRO,0
C102810,2023-06-12,111,15,0,-0.748,SUPORTE,1
C102811,2023-08-08,780,16,1,0.424,BUGS,0
C102812,2023-09-27,536,18,0,-0.528,FINANCEIRO,1
C102813,2024-09-23,402,15,1,0.682,SUPORTE,0
C102814,2024-02-04,341,20,0,0.464,FINANCEIRO,0
C102815,2023-07-01,1469,15,1,1.0,BUGS,1
C102816,2024-09-09,514,14,0,0.048,BUGS,0
C102817,2024-12-29,264,19,1,1.0,SUPORTE,1
C102818,2023-07-24,727,16,1,0.165,FINANCEIRO,0
C102819,2024-08-04,1208,18,1,0.795,BUGS,0
C102820,2024-07-09,214,13,1,0.553,API,0
C102821,2023-08-16,1298,15,0,-0.567,API,0
C102822,2024-11-26,152,12,1,1.0,SUPORTE,0
C102823,2024-09-10,612,12,2,1.0,SUPORTE,1
C102824,2024-08-18,933,13,1,0.479,SUPORTE,1
C102825,2023-09-07,297,7,3,0.784,SUPORTE,1
C102826,2024-03-16,182,13,2,0.367,BUGS,1
C102827,2024-06-16,381,14,19,-0.167,BUGS,1
C102828,2023-07-15,1352,21,0,0.488,API,0
C102829,2024-11-20,751,15,1,-0.221,BUGS,1
C102830,2024-06-02,160,10,1,0.199,BUGS,0
C102831,2023-03-11,1727,14,0,0.078,BUGS,0
C102832,2024-09-30,347,14,2,0.556,BUGS,0
C102833,2024-02-03,659,8,0,-0.247,BUGS,0
C102834,2024-11-02,937,14,1,0.364,SUPORTE,1
C102835,2023-07-22,904,18,0,-0.325,SUPORTE,1
C102836,2023-05-28,379,20,0,0.785,FINANCEIRO,1
C102837,2024-04-16,735,16,0,-0.249,API,0
C102838,2024-10-16,699,11,1,0.562,BUGS,0
C102839,2023-07-18,586,14,0,0.399,FINANCEIRO,0
C102840,2024-03-01,1715,15,1,0.821,SUPORTE,0
C102841,2024-10-27,296,12,2,0.144,FINANCEIRO,1
C102842,2024-05-06,230,16,1,0.717,BUGS,0
C102843,2023-05-22,754,14,1,0.364,SUPORTE,1
C102844,2023-11-09,768,12,1,0.484,BUGS,1
C102845,2023-06-14,887,9,0,-0.606,BUGS,0
C102846,2023-11-10,192,18,0,0.058,SUPORTE,0
C102847,2023-01-21,808,16,1,0.228,SUPORTE,0
C102848,2023-03-23,100,14,0,1.0,SUPORTE,0
C102849,2024-08-03,401,14,2,0.413,BUGS,0
C102850,2023-05-11,257,28,0,-0.379,BUGS,0
C102851,2024-08-21,1287,13,1,0.499,SUPORTE,0
C102852,2024-12-30,227,8,3,-0.309,FINANCEIRO,0
C102853,2023-11-01,726,6,0,-0.135,SUPORTE,1
C102854,2024-01-06,100,20,0,0.371,SUPORTE,0
C102855,2024-01-19,126,10,2,0.338,BUGS,0
C102856,2024-03-20,332,11,2,-0.179,FINANCEIRO,0
C102857,2024-02-29,159,13,0,-0.543,FINANCEIRO,0
C102858,2023-06-10,512,12,0,0.231,API,1
C102859,2023-06-27,469,21,2,0.198,API,1
C102860,2024-09-20,207,17,0,1.0,API,0
C102861,2024-12-08,582,14,0,0.361,SUPORTE,0
C102862,2024-05-04,100,14,1,0.879,SUPORTE,0
C102863,2023-11-23,1936,18,1,1.0,API,0
C102864,2024-08-20,1196,16,1,-0.244,SUPORTE,1
C102865,2023-10-16,267,17,2,1.0,BUGS,1
C102866,2024-08-15,961,17,1,0.786,API,1
C102867,2024-10-25,672,13,1,-0.829,SUPORTE,1
C102868,2024-07-26,675,18,2,0.186,API,0
C102869,2024-07-26,199,16,1,0.663,SUPORTE,0
C102870,2023-12-20,192,11,1,0.429,BUGS,0
C102871,2023-01-28,245,20,1,1.0,BUGS,0
C102872,2023-02-12,738,15,0,0.645,SUPORTE,0
C102873,2024-11-11,340,18,0,-0.335,API,0
C102874,2024-02-27,211,16,16,-0.044,SUPORTE,1
C102875,2024-08-20,1111,11,0,-0.262,BUGS,0
C102876,2023-06-26,202,14,0,0.064,SUPORTE,0
C102877,2024-06-12,653,18,0,0.929,BUGS,1
C102878,2024-09-01,278,14,0,0.833,API,1
C102879,2024-05-08,130,15,1,0.319,SUPORTE,0
C102880,2023-07-17,1184,8,1,-0.132,BUGS,0
C102881,2024-09-01,181,13,1,0.18,SUPORTE,1
C102882,2024-07-30,1237,10,0,0.244,SUPORTE,0
C102883,2024-05-31,478,11,1,-0.023,BUGS,1
C102884,2024-05-28,510,21,0,0.978,SUPORTE,0
C102885,2023-01-22,932,18,1,0.122,API,1
C102886,2023-04-22,826,16,1,0.179,FINANCEIRO,1
C102887,2023-02-26,648,14,0,0.223,BUGS,1
C102888,2023-03-07,373,11,0,0.659,SUPORTE,0
C102889,2023-04-08,782,8,1,0.357,FINANCEIRO,0
C102890,2023-05-24,894,11,0,0.419,SUPORTE,0
C102891,2024-03-10,113,15,1,-0.171,BUGS,0
C102892,2024-09-28,509,15,1,0.417,FINANCEIRO,0
C102893,2024-11-09,100,21,1,0.733,BUGS,0
C102894,2023-03-27,716,18,16,-0.592,FINANCEIRO,1
C102895,2024-08-10,189,10,1,0.323,API,1
C102896,2023-12-10,748,8,2,0.64,SUPORTE,0
